,address,year,day,length,weight,count,looped,neighbors,income,label
6559,1QBL4f71Pt2X8ED2h5kqPzFW79VfLf7LQ,2015,317,24,0.000488281,1,0,1,154000000,paduaCryptoWall
6560,1AEGDQuuue4a4ReHR2XMAuBi36QM6WDCT3,2014,68,4,2.75,5,0,2,200000000,paduaCryptoWall
6561,1Ha3BVKsM16bWjrartXNRp3N91VidNifRT,2014,116,10,0.625,3,0,1,43052614,paduaCryptoWall
6562,1GJJ3DFD3Wak8jT8F7qRPqqcVfWxMWbhPA,2015,174,18,0.0078125,1,0,1,444000000,paduaCryptoWall
6563,1uKGjVGEuphWzu3Q6i2cRiJ4p78xFkxaS,2014,111,2,0.5,1,0,1,46840000,paduaCryptoWall
6564,1DZE9VcR5GcsubweLBSKdw2EpaHnjDaduV,2014,111,0,1,1,0,1,191000000,paduaCryptoWall
6565,1DC8Fr68m7bYkGGjfa6khsaNdfmuWciSx9,2014,115,144,0.111959256,2040,2011,1,150000000,paduaCryptoWall
6566,12U8pptR2JBgNi5rHs5v867vLfMyTJit3T,2015,319,144,0.173840857,1025,0,1,164000000,paduaCryptoWall
6567,17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,2014,74,142,6.271489441,828,0,7,475800000,paduaCryptoWall
6568,19wTCxcDVcyC4oei7aMfG1MFmHD3JCgUF,2014,71,144,2.95731133,1460,1454,10,973612375,paduaCryptoWall
6569,1JZNLrnDZgjfRZuzDAcr7DRYe9acdEaghR,2015,198,144,0.114151196,2329,0,1,189000000,paduaCryptoWall
6570,1GmPpRp6UoLp5LuFtJScBiLY37An8d6jXW,2015,159,12,0.1,1,0,1,224000000,paduaCryptoWall
6571,1MsCCDVYWK4ADGpSceLWi7g18pzByceDTR,2014,82,6,0.25,1,0,1,131850031,paduaCryptoWall
6572,128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,89,2,3.049043062,5,0,5,2147500000,paduaCryptoWall
6573,12NdRRX6UKv54ubZAnEvWhspCY3X2acQ85,2014,77,144,0.115996118,1214,0,1,199880000,paduaCryptoWall
6574,14dj2JoCB4ox6qWbDj3U5yGnLgyHqyUkCX,2015,283,6,1,1,0,1,297000000,paduaCryptoWall
6575,1QBL4f71Pt2X8ED2h5kqPzFW79VfLf7LQ,2015,215,6,0.0625,1,0,2,182000000,paduaCryptoWall
6576,16wVsJkn9Vy3HcPAffhHETRQHt8Am9LYx7,2015,72,0,0.5,1,0,2,52490000,paduaCryptoWall
6577,12pYg4JEWnnhse1hnDJ1L8gF3zFXjMJ96Q,2014,148,2,1,2,0,1,134414050,paduaCryptoWall
6578,162kc6cB3TazTfVxDojQyXvr4ocBA8YoiB,2014,144,0,1,1,0,1,32310730,paduaCryptoWall
6579,1LbVJj2x4temfWX2BaQCiagan1yusLnjd,2014,69,34,1.000610352,3,1,3,530693215,paduaCryptoWall
6580,1EmGx3riin7x7wrtpdGdFE2rd4egJbzFcm,2015,217,2,0.5,1,0,1,182000000,paduaCryptoWall
6581,1F2MakK3bVrjbHj4fezw4Hjo5vUMF9Bt1m,2014,65,4,0.5,1,0,2,47419627,paduaCryptoWall
6582,1KwwAQm1wQ8sFpRTiynPbDJZzN1VPmfgc4,2014,73,16,0.1078125,4,0,1,33950000,paduaCryptoWall
6583,1HQR5fZJPVffcNzGbCbapxw7u2hJjeLM5,2014,80,0,0.5,1,0,2,1511000000,paduaCryptoWall
6584,12kHnJY46JpSWGhA5zpBo7zPXkz5T71BZr,2015,248,6,0.008928571,1,0,1,318000000,paduaCryptoWall
6585,14AphzahKf3iiqzC6JfTWs4JZenjYkqcqL,2015,161,2,0.15,3,0,1,311000000,paduaCryptoWall
6586,1KAiiDCp6nZRvQB3kL2cJCkgQZyhY7J4rV,2014,140,144,0.331797827,2317,0,2,30627871,paduaCryptoWall
6587,16ucAymaXwPpMVdXtA4FE9sWQH7RrK4P8v,2014,105,144,6.129423779,1906,1889,16,32913323216,paduaCryptoWall
6588,17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,2014,173,140,1.261766091,456,1,3,309566080,paduaCryptoWall
6589,13XZNvSfhPHAvD15o7xY5a5UTdDnKMTfAf,2014,104,2,1,1,0,1,43133352,paduaCryptoWall
6590,1AW7wsr9iv55hdeeE8PKdD1ia9JviCHAHc,2014,129,0,0.5,1,0,1,200000000,paduaCryptoWall
6591,1L8UW9KwEKGveKqtb2Ut1583E418fFyXZJ,2014,111,50,3.05E-05,1,0,1,101000000,paduaCryptoWall
6592,1AW7wsr9iv55hdeeE8PKdD1ia9JviCHAHc,2014,93,0,0.5,1,0,2,200000000,paduaCryptoWall
6593,1JsoLvUjygGgLzHDJ3nQtvQn5m5gFmJ6CG,2015,211,144,1.061143183,2559,1031,2,358000000,paduaCryptoWall
6594,1Ee17n5xgPTbiQLkKooLXHhDiV1NfE6Y9i,2015,212,144,1.83E-05,2570,0,1,178980000,paduaCryptoWall
6595,1PnEvxMFE9XfokCuSEoiJPCBfhiMwBVnqZ,2014,84,144,3.942584486,1319,1281,7,1599920000,paduaCryptoWall
6596,1BhALXMibQ7rjf7PB8Bqvpfrb54bTtq3H9,2015,156,6,1,1,0,1,224000000,paduaCryptoWall
6597,18oJF22tT33CA3Y5woWz2D2W39pHujrhMR,2014,155,64,0.027777801,5,0,1,52600000,paduaCryptoWall
6598,1NfZ8yPaRrgh1spsiBLmdd6wwsyTL3fUuV,2015,292,144,0.04260737,4954,4519,2,592990000,paduaCryptoWall
6599,17S4hYn8yB879eddBXTE1rSGMQptvwpPTp,2014,104,0,0.5,1,0,2,200000000,paduaCryptoWall
6600,1GUbSnAhCQF2RKqzEV5T61zo1EJWowAciH,2014,79,0,1,1,0,2,2299990000,paduaCryptoWall
6601,1MCBQMPkDPJq4p8obmGm4txV7iE4zprekm,2014,72,0,1,1,0,1,358200000,paduaCryptoWall
6602,1GRs7cyMsbTh3wdngBu9dACyHd1NS6T35U,2014,101,2,1,1,0,2,126136100,paduaCryptoWall
6603,19jFVCSRbhRPwqr4EnMQdLx2cHHra5htgr,2014,177,0,1,1,0,1,87700000,paduaCryptoWall
6604,1N6cWYZRF7qLDQgkGwnRhc7rFmQhjYkvqs,2014,71,2,1,1,0,2,42798134,paduaCryptoWall
6605,19dWBSYNu7fjPzyk1uU3SuaefRhpmr1Znr,2014,79,2,0.5,1,0,2,100000000,paduaCryptoWall
6606,1Ma7j1UgroeJEwLhqRQeUG4Y3fmcVUzdGW,2015,170,12,0.105709877,9,0,1,194950000,paduaCryptoWall
6607,1FaCBShSsJNDeUqVEjWsVS1AiW36YHwCdn,2014,88,144,0.021379193,511,0,2,108728815,paduaCryptoWall
6608,1EHY9w3KEeg1ErLJJ8eEXBHx684C9awgQr,2015,307,144,0.27927177,4748,0,1,255558395,paduaCryptoWall
6609,14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,172,0,0.25,1,0,1,54859051,paduaCryptoWall
6610,1D63Q3KP1aHsdjcRv6Rs8KAqRTour3WYkQ,2015,183,144,0.021703779,2146,0,1,198000000,paduaCryptoWall
6611,12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,81,0,0.022222222,1,0,2,33191892,paduaCryptoWall
6612,1AxBkJMkMC2d7rguCFeJyottsckA7PHp4M,2014,90,144,0.60976247,1660,1585,3,132131378,paduaCryptoWall
6613,16ucAymaXwPpMVdXtA4FE9sWQH7RrK4P8v,2014,109,144,5.112095887,858,848,15,31964673600,paduaCryptoWall
6614,1AJPjK5my4gQku2bR51mrhGgYKry8iMyC4,2014,84,144,1.166666687,1281,1281,4,174810000,paduaCryptoWall
6615,1Ja23BxhkG1Luf51uR5BJAReFNoSXcytK7,2015,22,0,1,1,0,2,318000000,paduaCryptoWall
6616,1ys2btdHQ23dLnKcgYC3ztmAd9rQyed73,2014,159,4,0.125,1,0,2,34990000,paduaCryptoWall
6617,1EYFWyPoE7QvWRQnwKgs3XfqtBeUw63TBn,2015,211,0,0.5,1,0,2,67990000,paduaCryptoWall
6618,1Bx58DDeCo33zJzeWx4AChoY5GYW5xHJ55,2014,69,0,0.5,1,0,1,200000000,paduaCryptoWall
6619,1EAxywVvagJDGKuHVZEMCSiv2BBQmFbVPu,2015,274,144,0.001205808,556,0,1,216000000,paduaCryptoWall
6620,1zKjAGkomyzMarKQFvWVjHWMgFWdzBaUL,2014,76,0,0.5,1,0,1,48000000,paduaCryptoWall
6621,18qJBHyWmXHAmmZgBFzuuTUEth5AhYPCnc,2014,112,144,0.611869867,1377,0,1,1000000000,paduaCryptoWall
6622,1K6SS3BExUHqHsb82GyfF3FbPE59DXvkuH,2015,189,144,2.24E-06,850,0,1,190000000,paduaCryptoWall
6623,1EmGx3riin7x7wrtpdGdFE2rd4egJbzFcm,2015,192,18,0.001302083,2,0,1,190000000,paduaCryptoWall
6624,1CZJkSns4d7A2RfWD5pmpHMF4A3d6huPGL,2014,79,46,0.000488281,1,0,1,179659186,paduaCryptoWall
6625,1M8oK3D2G8ipTy7sCxiatrHC35CpAgmrrw,2014,215,4,0.75,1,1,2,255000000,paduaCryptoWall
6626,1KnMQW6fDbYPGTt5tM7arqRXrgpEXXkjME,2014,86,0,1,1,0,1,124490000,paduaCryptoWall
6627,1MsCsEPC43GC3j2GA96nV36NysKX747tE,2014,182,144,2.268048656,1612,1551,16,17000000000,paduaCryptoWall
6628,1FCVZ9z3dVZywPn9vEk6WSixPo5FCdG2Wd,2014,78,144,0.081986759,2114,1908,1,35809679,paduaCryptoWall
6629,1JNpTbXQNa1Bxf644c5fBQLHKLmXbkRRhA,2014,106,2,2.5,3,2,8,364036200,paduaCryptoWall
6630,1gGMvUcSMMmjXXhtVeXNmP4oHraWJuj8G,2014,74,0,0.5,1,0,1,700000000,paduaCryptoWall
6631,1BLWdieJGgs2fHagPrTPjg3PHTCnwG1oFG,2014,68,2,1,1,0,1,341000000,paduaCryptoWall
6632,1BRP7QhmJpsj6ULjMazkJVFQrLnaLwM4aD,2015,259,144,0.125331889,2044,0,1,300497811,paduaCryptoWall
6633,1CP1jq8GG6Z2t5TdwhETLHFPNCZCp1G9ni,2015,40,0,1,1,0,1,238000000,paduaCryptoWall
6634,1F5nZH6k3jhtuvjV7GcJ6B8sWHjyNxVt4M,2014,79,26,1.000325521,2,0,2,271408640,paduaCryptoWall
6635,1KoNNTLXfnTC4uRu1zj84qTnm7vgV3zih6,2014,85,2,1,2,0,3,346939281,paduaCryptoWall
6636,1PwTxZ6kdWxDzD7MNJwyM4LYtoSHUpAM54,2014,90,144,0.10999504,1599,0,2,534990000,paduaCryptoWall
6637,1KCuNyiXannMAuDc41UT7JaYsuDMmQ9WCT,2014,83,6,1,1,0,1,38470000,paduaCryptoWall
6638,1G1WJkRHY2KvsTUJBqa6HGksnxaF9qxmLE,2014,122,8,2.790833333,6,0,2,938361500,paduaCryptoWall
6639,132yVTY9numinfUsAtoanRZFjJKhWz2UaD,2014,91,144,0.283350449,1304,1304,5,473465700,paduaCryptoWall
6640,1HYDwtwtotSedCDCHDcgbRks2a7yPcicwd,2014,172,144,1.253869627,833,3,5,428267238,paduaCryptoWall
6641,1FLk1Et3Lko44CKAiQwfcy3vb5vNWWwAxJ,2015,231,4,0.5,1,0,1,436700000,paduaCryptoWall
6642,1GVQk3zJDuG7USQKSBJ81R1x4fkbTLGTGL,2014,101,10,0.03125,1,0,2,232972450,paduaCryptoWall
6643,1MrMMMYhUWoWrVRZEsrPejGVybUy6sPM6u,2014,132,0,1,1,0,1,50000000,paduaCryptoWall
6644,1EvuLivVMv6o8QNf6kEsPRWAjcseiWrExq,2014,101,144,1.01010441,2213,0,2,1499990000,paduaCryptoWall
6645,1BH4aPouuh8bCxpqjtGk1FknSDcVXTe3M,2015,210,2,0.5,1,0,1,179000000,paduaCryptoWall
6646,1J4DKQ9Jo3TgmY3A4TUqYTvS6STXmwXayz,2015,192,6,0.041666667,2,0,1,177000000,paduaCryptoWall
6647,1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,2014,176,0,0.0625,1,0,1,100000000,paduaCryptoWall
6648,1Q4FdD5h89WyBUniWYUpzDEriH8KkNhj28,2014,142,2,0.5,1,0,2,86758589,paduaCryptoWall
6649,1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,2014,110,2,0.108173077,2,0,2,200000000,paduaCryptoWall
6650,1HRAjKsw75LLAQ2yEghZCYjp7j5E2G4hR1,2014,71,0,1,1,0,1,37262821,paduaCryptoWall
6651,13rkYNH9wwzN5DmaUPaiW5FosFRwBBxw28,2015,182,0,1,1,0,1,198000000,paduaCryptoWall
6652,1PTn2ZdzYM3uob9GpwJVrp6r3MBu8nR8ED,2015,273,144,0.010632169,957,957,2,216000000,paduaCryptoWall
6653,15ocep9DEfGjzZjn4UCvqHBU9mwjCRJVen,2015,187,18,0.50390625,3,0,2,381990000,paduaCryptoWall
6654,15BwA67iT8HY7GKxSuzc5bsSmx1oWNvqzt,2014,192,0,1,1,0,1,60000000,paduaCryptoWall
6655,17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,74,0,1.5,2,0,3,166930000,paduaCryptoWall
6656,1PBmkV8mXHu3DhxsSjW5rsZJBGMCDxFCYx,2014,83,144,0.004743742,1640,1524,1,61585000,paduaCryptoWall
6657,1BadGBo71fUWVD1LtGwPLges3rSEYJUYPA,2014,92,6,0.1,1,0,2,100000000,paduaCryptoWall
6658,128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,66,0,1,1,0,1,149500000,paduaCryptoWall
6659,164B5eMbN3aNdpaBKguxuD8RQXtCT25bJ2,2014,79,144,2.825,1868,6,5,1857682722,paduaCryptoWall
6660,1FXRGhsCuo3zmCURkHHwVBKVwcR7itWmRk,2015,224,140,0.307291982,205,0,1,196000000,paduaCryptoWall
6661,1E4heq1BbTpRzhAVuwthUtcSKCEmGUWSvX,2014,112,144,0.029418411,1168,17,2,539046667,paduaCryptoWall
6662,1BsLM169Fq7k2pCePzvbD9Y4eKPPnaBCUA,2014,149,6,0.095703125,6,0,1,1500000000,paduaCryptoWall
6663,1HQEQC2h6Jc7ZbTGSh2cYKTSwTTai3UmMZ,2015,157,2,1,1,0,1,224000000,paduaCryptoWall
6664,1LuTzN2NXfCMsR3xF2YJpvh3gfAawGPuJT,2014,99,0,2,2,0,2,92167493,paduaCryptoWall
6665,1UhKZ4E1D8VmKsJPaNpAd3CRHQ7aeDYC9,2015,177,144,1.107443137,1968,0,2,208000000,paduaCryptoWall
6666,1JxoKdqe6roddYoSfiDhRfbsvZ7U6AqFcX,2014,80,4,1.5,2,0,4,2800000000,paduaCryptoWall
6667,17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,2014,102,30,3.001953125,4,0,6,492200000,paduaCryptoWall
6668,13ovzf19fLWJph2Tsx8NgzELyuc1mPCa77,2014,197,0,1,1,0,1,60043677,paduaCryptoWall
6669,1Fwsk3b6VM5Soj2YdhyKkgbpnm9RBNLttE,2014,87,2,0.05,1,0,2,252016129,paduaCryptoWall
6670,1CfUio7NXVAz9sutWbuRchHfpEFE4cZUoV,2015,261,8,0.3,4,0,1,308000000,paduaCryptoWall
6671,14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,112,0,0.333333333,1,0,1,43271276,paduaCryptoWall
6672,1BFXGb3XHfQ4qgZMMeUDxhuo9E5GKcX91w,2014,91,144,4.62E-07,630,0,1,99900000,paduaCryptoWall
6673,15JCcZ1k4pWVfuSUqPT6VoJdhiFaKEKujC,2014,197,6,0.666666667,2,0,1,69294680,paduaCryptoWall
6674,1CLok897u672ecof8pReUxx45rzgwc5gym,2014,80,6,0.25,1,0,2,599980000,paduaCryptoWall
6675,18e6Wtkvpf4L9RHwzbgvR9QTUVm1yBybwu,2014,191,6,0.083333333,1,0,1,163260000,paduaCryptoWall
6676,1Ascjt9LhMkSMksc1iEeTPAEQbKXF2VkmX,2015,160,144,0.000180075,1217,0,1,222000000,paduaCryptoWall
6677,1Cc1sMo1wG7QU6QMbHXsEB6QBKTKXnnVtd,2015,232,0,0.5,1,0,1,44690000,paduaCryptoWall
6678,1HTRw3at4x9f5MZBUH4BVfVwVfEckds7RJ,2015,58,2,0.5,1,0,1,208000000,paduaCryptoWall
6679,1BuFNAUbr5Bnz3XQ43gDRVvHnvALDNf8t4,2014,80,144,0.163636247,2037,2037,2,402000000,paduaCryptoWall
6680,14dj2JoCB4ox6qWbDj3U5yGnLgyHqyUkCX,2015,177,144,0.245882652,2502,0,2,190933238,paduaCryptoWall
6681,1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,177,12,0.091517857,4,0,3,415990000,paduaCryptoWall
6682,1J47LA7LGTY719Raoo8HT2oXepxSmggogm,2014,107,2,0.25,1,0,2,38917786,paduaCryptoWall
6683,1GoKwzhUgBNj8JnbZFnJz6YjHLaDsBizyJ,2015,205,144,0.023989126,1077,0,1,185410000,paduaCryptoWall
6684,13A2JgUYZjQ3hBjARAAbWuV5a8MLgww1bS,2014,102,2,2,2,0,3,523000000,paduaCryptoWall
6685,1MRrS7tJqSpaH6UmLVWyxzYMXjWoW7xoef,2014,78,0,1,1,0,1,46590000,paduaCryptoWall
6686,12hvB1mMgbcFpqgx2hr8pYHYB5KEsCwDh8,2015,196,32,0.555952937,9,0,2,179000000,paduaCryptoWall
6687,1GycUL4AWxy5RwSRhxmHmRTxfktYLAg8RV,2014,134,4,0.020833333,1,0,1,158400000,paduaCryptoWall
6688,1PgsYJKnnKk1mxLGY9hHFgtuBffGx2E9HR,2014,260,8,0.1,1,0,2,109000000,paduaCryptoWall
6689,1KoNNTLXfnTC4uRu1zj84qTnm7vgV3zih6,2014,86,144,0.598942248,2265,2160,8,1218656746,paduaCryptoWall
6690,1EYFWyPoE7QvWRQnwKgs3XfqtBeUw63TBn,2015,189,0,0.5,1,0,1,390547136,paduaCryptoWall
6691,1LtiNBCtBn41ZZ2Adpw7uem44hqa6SyaZx,2014,104,6,0.0625,1,0,2,388000000,paduaCryptoWall
6692,1NM7fyAyRjKQVrCzmVbBCYyHRLjNC11sY6,2014,74,0,1,1,0,2,129684296,paduaCryptoWall
6693,16wVsJkn9Vy3HcPAffhHETRQHt8Am9LYx7,2015,110,0,0.5,1,0,2,95490000,paduaCryptoWall
6694,1JmNTNxJgeJS7NhFdbt4VGUpg5JjqYDUyV,2015,246,144,0.038056641,1782,0,1,317990000,paduaCryptoWall
6695,15VLNcbohAKUqNQL9fM7kLdmNkZJnaR7EH,2015,190,4,2.666666667,7,0,3,570000000,paduaCryptoWall
6696,13rkYNH9wwzN5DmaUPaiW5FosFRwBBxw28,2015,173,144,0.003727742,2144,0,1,208000000,paduaCryptoWall
6697,1MEZHGGWWXt7Zf9EvczxtCBRkMyK3SH2BR,2014,88,16,3.079166667,6,0,4,555000000,paduaCryptoWall
6698,178hBMndnZ2G3PtD3W4SfzUrZKyCEPgwcF,2014,176,6,0.5,2,0,2,125600000,paduaCryptoWall
6699,1Aq5Y3VueKNqytjKDCrtR6ydQ1zQbaG7cN,2014,85,142,3.42E-18,1,0,1,237000000,paduaCryptoWall
6700,1KDVsARG17jA6bfy6UPVJo6pcmDPCM7C3s,2015,188,144,0.041937231,2546,0,1,178370000,paduaCryptoWall
6701,1MbiXqv6qS3MHf2hch23ET1azvHTgMnibz,2014,77,0,1,1,0,2,117918668,paduaCryptoWall
6702,1Hqo6JamqH7DZ9ehDfQGu2ZpbrJr93Nh5r,2015,240,0,0.5,1,0,1,465000000,paduaCryptoWall
6703,14ytdF3C9VRbttMfh9J56yR9ZWqfmFbBWN,2014,228,8,0.043478261,1,0,1,100000000,paduaCryptoWall
6704,15MhER5y2RVkcW6wrdY6Wqe1sCrp8jz6K5,2014,66,0,0.5,1,0,1,1000000000,paduaCryptoWall
6705,1ChoQ63jacHSdXL4pEdNDuiqQFEZTuBwEB,2015,195,26,0.015082948,11,0,1,182000000,paduaCryptoWall
6706,1XMg1yXchTJggbZ6SUcDJgo6TihNfappV,2015,299,2,1,1,0,1,252000000,paduaCryptoWall
6707,1Ha3BVKsM16bWjrartXNRp3N91VidNifRT,2014,135,78,1.47E-09,12,0,1,866590000,paduaCryptoWall
6708,19yqWit95eFGmUTYDLr3memcDoJiYgUppc,2014,169,32,1.09984809,23,0,5,401684180,paduaCryptoWall
6709,13A2JgUYZjQ3hBjARAAbWuV5a8MLgww1bS,2014,81,0,1,1,0,2,215000000,paduaCryptoWall
6710,1EsEJ6oz6GZcRmjHQGWyzwstjtrPoMFQAx,2014,86,0,0.5,1,0,2,90000000,paduaCryptoWall
6711,17kzuHSK2jHho4fhgmZDLy698bbCvjyzey,2015,167,2,0.5,1,0,1,215000000,paduaCryptoWall
6712,1LPJ43XTMNRbuFn45obhnHkSsgSy1NyryH,2014,140,8,0.111111111,5,0,2,216821984,paduaCryptoWall
6713,14sH1411V7ovN8dfJFy5MfWdc6WLjz5zLb,2014,170,2,0.5,1,0,1,198558662,paduaCryptoWall
6714,15BwA67iT8HY7GKxSuzc5bsSmx1oWNvqzt,2014,158,0,0.5,1,0,1,672000000,paduaCryptoWall
6715,131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,2014,74,0,1,1,0,2,37800000,paduaCryptoWall
6716,18McneC3tUDTEQ7NR8j5x4YXzyGxyKcFme,2014,79,2,1,1,0,2,49950000,paduaCryptoWall
6717,1PahY8x3BXFJMfBhWmUpLofFMNReAoQUWh,2014,99,2,1,1,1,2,954900000,paduaCryptoWall
6718,1MQsZUfze978eEnNS2VJZRz7WtiLXyTagH,2015,184,4,0.2,1,0,1,200000000,paduaCryptoWall
6719,187sfaKXTpC4gcLwKkrFHpE9nNdbXY62YB,2014,109,8,0.083333333,1,0,1,67946854,paduaCryptoWall
6720,1E4heq1BbTpRzhAVuwthUtcSKCEmGUWSvX,2014,154,6,0.190972222,7,0,2,197495445,paduaCryptoWall
6721,17Nj1Ya5dFxZ4VY1ZceHd3hfpKS7P9BXfb,2014,186,4,0.5,1,0,1,489900000,paduaCryptoWall
6722,16qKriDsim5nWMiTMZhV4qxsRndcC2JdLP,2015,310,0,0.5,1,0,1,187100000,paduaCryptoWall
6723,1DdDzpy9VYvwGqTXZkqbb5fgHak6LTPbML,2015,173,6,0.04,1,0,1,292000000,paduaCryptoWall
6724,1EmGx3riin7x7wrtpdGdFE2rd4egJbzFcm,2015,254,4,0.085470085,37,0,1,217000000,paduaCryptoWall
6725,1JzFyThLZCrFnUutFMaZ3RKLouDnccyt4R,2015,273,144,0.688072654,1934,0,3,647000000,paduaCryptoWall
6726,16dN3XhaTejyZFy4hWompK2x8de2T46wA8,2014,142,6,0.75,2,0,1,588000000,paduaCryptoWall
6727,1D8aGW1q8Mo2zfAhs9YtnjF7RbrdcW5j8h,2014,148,14,0.00462963,1,0,1,67280222,paduaCryptoWall
6728,1LEbi3sufoAeNhCULFwZJqKKQRDQXXzgKh,2014,94,144,0.000690526,712,0,1,200000000,paduaCryptoWall
6729,1PeMoaT8n56jeM8M7nV9169CBYVVEyZy4y,2014,75,2,0.5,1,0,1,283790761,paduaCryptoWall
6730,1NeDMJA8pzwyUHvdBfNdT3xw39RRsCMXi4,2014,92,144,0.07318474,2239,3,1,210230000,paduaCryptoWall
6731,13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,2014,160,12,2.25,5,0,1,650000000,paduaCryptoWall
6732,1EBp6rBBA9veexvnB1eQG9DgQD6K9aBa4v,2014,133,144,1.202419434,815,2,2,280392928,paduaCryptoWall
6733,1P8wULSdf5KPny3CwJo6eAdBotC7692QZG,2014,148,144,0.52120853,2095,2093,1,49269993,paduaCryptoWall
6734,1Ga5LFMYz983igRWSNbLcBQ9EWg4uPTaCz,2014,81,144,0.79355108,1142,48,5,3449500000,paduaCryptoWall
6735,1GKBozXS2nq658XGHYMw6QGHKEGCDhnn4P,2014,127,2,0.5,1,0,1,30149128,paduaCryptoWall
6736,1Fwsk3b6VM5Soj2YdhyKkgbpnm9RBNLttE,2014,196,4,0.5,1,0,1,99000000,paduaCryptoWall
6737,1LoZEV6PqjsWvw9AkAzmLHUs91xyUDKyK3,2014,79,4,0.125,1,0,2,302999620,paduaCryptoWall
6738,1EfAvtpM1U7Q76s94UVwJ21pXu6UfNcouS,2014,146,90,0.056862571,6,0,1,33700000,paduaCryptoWall
6739,1PahY8x3BXFJMfBhWmUpLofFMNReAoQUWh,2014,94,144,1.667500001,1360,0,2,312000000,paduaCryptoWall
6740,1NWkENDbBUkSqBQFwSFs14PKXtU1g1FjLv,2014,143,8,1,1,0,1,104366911,paduaCryptoWall
6741,1EsWDdrJbUqdXabspntMsyHQax4JrirSaX,2015,189,144,1.31E-07,845,0,1,188771613,paduaCryptoWall
6742,1AnkG94o6M1at1HPtoNtRUYz8yJKPfVY7D,2014,86,0,0.5,1,0,2,62140000,paduaCryptoWall
6743,1HbRG6jVDUmB6Gq9yAyAj9cUhh4DD7eVxa,2014,107,2,1,1,0,2,50000000,paduaCryptoWall
6744,1AVWSftSCcvMwtPNySaVpS9RryAEYHNbzA,2014,66,14,0.005555556,1,0,1,75812190,paduaCryptoWall
6745,1KcNZCycxX6fxnZxwuG4YtZN5Uua3nk84R,2014,93,56,0.516207732,5,5,2,630000000,paduaCryptoWall
6746,1Lqjz5JYe5LNVqm3senny31hxB626hPnfx,2014,144,0,0.333333333,1,0,1,36214776,paduaCryptoWall
6747,1JB85PHQTYyUya4vJpDFCn77C2rdYwqpJL,2014,159,0,1,1,0,2,39500000,paduaCryptoWall
6748,1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,2014,106,0,1.5,2,0,4,181784894,paduaCryptoWall
6749,16ucAymaXwPpMVdXtA4FE9sWQH7RrK4P8v,2014,97,144,1.228114513,1487,9,6,5105233000,paduaCryptoWall
6750,1Hqo6JamqH7DZ9ehDfQGu2ZpbrJr93Nh5r,2015,182,144,0.211454908,2185,2185,1,195000000,paduaCryptoWall
6751,1JxoKdqe6roddYoSfiDhRfbsvZ7U6AqFcX,2014,70,144,8.959252998,1308,1260,11,10799910000,paduaCryptoWall
6752,1BhLzCZGY6dwQYgX4B6NR5sjDebBPNapvv,2014,132,0,0.5,1,0,2,35990000,paduaCryptoWall
6753,1xYmU7iTJcFfxYQhTTFxsgQhgdfWwH7o7,2014,147,144,0.143339156,726,0,1,64950000,paduaCryptoWall
6754,1M8oK3D2G8ipTy7sCxiatrHC35CpAgmrrw,2014,224,8,1.5,3,0,2,344000000,paduaCryptoWall
6755,164B5eMbN3aNdpaBKguxuD8RQXtCT25bJ2,2014,196,0,0.032258065,1,0,1,49495568,paduaCryptoWall
6756,1BLWdieJGgs2fHagPrTPjg3PHTCnwG1oFG,2014,178,0,1,1,0,1,324352727,paduaCryptoWall
6757,1ys2btdHQ23dLnKcgYC3ztmAd9rQyed73,2014,98,18,0.0625,1,0,2,42319025,paduaCryptoWall
6758,1KDVsARG17jA6bfy6UPVJo6pcmDPCM7C3s,2015,210,144,0.222211534,1520,3,2,350500000,paduaCryptoWall
6759,1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,2014,173,2,0.5,1,0,1,300000000,paduaCryptoWall
6760,1HmqMaHSxYrMuyCR3smiNMTb1C5UgVVim7,2014,64,144,0.041671495,1325,0,1,36970683,paduaCryptoWall
6761,1D92WwRxqPpAJXoyxsa4ZRgq3nAJtXgYyF,2014,81,144,0.222277542,1200,1,1,697765482,paduaCryptoWall
6762,1FrRtGo5Z2eWPe91Z9MLpDCwkXw7MbgeiD,2014,119,144,0.644444445,1346,1204,2,1500000000,paduaCryptoWall
6763,1Cc1AttnWEnsfqrCBY9KY8wPXkb2eLCNz8,2014,151,18,6.161458333,18,4,16,3735539900,paduaCryptoWall
